[0] numberOfRounds;[1] population_size;[2] numberOfGenerations;[3] crossoverType;[4] crossoverTasksNumPerc;[5] crossoverProbability;[6] mutationType;[7] mutationTasksNumPerc;[8] tasksMutationStartProbability;[9] tasksMutationEndProbability;[10] operatorsMutationStartProbability;[11] operatorsMutationEndProbability;*[12] changeMutationRateType;*[13] changeMutationRateExpBase;[14] drivenMutation;[15] drivenMutationPart;[16] limitBestFitnessRepetionCount;[17] numberOfcyclesAfterDrivenMutation;[18] completenessWeight;[19] TPweight;[20] precisenessWeight;[21] simplicityWeight;[22] precisenessStart;[23] simplicityStart;[24] evolutionEnd;[25] completenessAttemptFactor1;[26] completenessAttemptFactor2;[27] elitismPerc;[28] selectionOp;*[29] selectionTp;*[30] lambdaValue;*[31] HammingThreshold;[32] migrationtime;[33] num_threads;[34] percentageOfBestIndividualsForMigrationPerIsland;[35] percentageOfIndividualsForMigrationPerIsland;[36] log;[37] fitness strategy
5;25;5000;3;0.5;1.0;0;0;0.01;0.011;0.1;0.1;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;0;0;0.01;0.013;0.1;0.1;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;0;0;0.01;0.015;0.1;0.1;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;0;0;0.01;0.02;0.1;0.1;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;0;0;0.01;0.03;0.1;0.1;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;0;0;0.01;0.04;0.1;0.1;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;0;0;0.01;0.05;0.1;0.1;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;0;0;0.01;0.01;0.1;0.11;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;0;0;0.01;0.01;0.1;0.13;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;0;0;0.01;0.01;0.1;0.15;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;0;0;0.01;0.01;0.1;0.2;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;0;0;0.01;0.01;0.1;0.3;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;0;0;0.01;0.01;0.1;0.4;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;0;0;0.01;0.01;0.1;0.5;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;1;0.3;10;30;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;1;0.025;10;30;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;1;0.5;10;30;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;1;0.1;10;30;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;1;0.15;10;30;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;1;0.2;10;30;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;1;0.4;10;30;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;1;0.5;10;30;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;1;0.75;10;30;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;1;1.0;10;30;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;1;0.3;10;30;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;1;0.3;20;30;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;1;0.3;50;30;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;1;0.3;75;30;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;1;0.3;100;30;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;1;0.3;10;5;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;1;0.3;10;15;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;1;0.3;10;50;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;1;0.3;10;75;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;1;0.3;10;100;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.96;0.04;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.97;0.03;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.98;0.02;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.99;0.01;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.999;0.001;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;1;0;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.925;0.075;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.9;0.1;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.85;0.15;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.8;0.2;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.75;0.25;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.7;0.3;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.1;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.15;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.17;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.19;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.195;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.205;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.21;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.23;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.25;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.3;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.05;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.1;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.12;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.14;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.145;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.155;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.16;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.18;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.2;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.25;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;7;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;8;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;9;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;11;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;12;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;13;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;14;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;15;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;16;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;17;2;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;1.75;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;1.9;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;1.95;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;1.975;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;1.99;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2.01;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2.025;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2.05;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2.1;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2.25;0.25;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.0;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.075;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.15;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.2;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.3;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.35;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.45;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.55;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.775;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;1.0;1;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;0;0;0;0;5;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;1;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;2;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;3;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;4;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;7;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;10;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;15;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;20;4;0.1;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.05;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.07;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.09;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.11;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.13;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.15;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.2;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.25;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.3;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.4;0.2;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.05;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.1;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.125;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.15;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.175;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.225;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.25;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.3;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.4;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.5;31;0
5;25;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;0;0
5;10;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;0;0
5;20;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;0;0
5;30;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;0;0
5;50;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;0;0
5;100;5000;3;0.5;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;0;0
5;25;5000;3;-1;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;0;0
5;25;5000;3;0.1;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;0;0
5;25;5000;3;0.2;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;0;0
5;25;5000;3;0.3;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;0;0
5;25;5000;3;0.4;1.0;1;-1;0;0;0;0;1;1.01;0;0;0;0;0.95;0.05;0.2;0.15;0;0;200;10;2;0.25;1;0;0;0;5;4;0.1;0.2;0;0
